ID,see_OI,see_arabic,see_english,no_spell,OI.influence.open,resp_lang1,general_influence1,category1,subcategory1,spelling.preference,OI.importance,OI.open,category2,subcategory2,resp_lang2,vision.hearing,prop_distraction,headphones,age,gender,education,nationality,location,L1,readingprofscore,level,prof_test_score,same_day,Participant.Device.Type,meanRT,meanD.prime,correct
5765135,start,no_diff,easier,difficult,"it helped put some letters to a sound, this made it easier because it was remembering more distinct qualities related to the sound that was played",English,helps,connect audio and visual input (broadly),map sounds and letters,in_english,yes,because it can be important to get an idea of what the letters sound like which for me at least makes it a lot easier to remember them especially if they only have one letter difference,clarifying and consolidating new language,decoding sounds and letters,English,Yes,0.06,earphones,19,f,secondary,British,UK,English,0,none,NA,1,computer,2033.851111,2.243417131,45
5765136,start,no_diff,easier,no_diff,The words accompanied by the English spelling were easier to remember because it was a familiar way of learning new words in general. I find it easier to remember words by their spelling rather than by an image.,English,helps,remembering (broadly),,in_english,yes,It makes learning to read in the language much easier.,clarifying and consolidating new language,decoding sounds and letters,English,Yes,0,earphones,20,m,secondary,Swiss,UK,English,0,none,NA,1,computer,1603.023256,2.079530391,43
5765136,start,no_diff,easier,no_diff,"The Arabic spelling didn't make any difference because I do not know how to read it, the only thing I did was trying to see a similarity between the shape of the words and the sound of them.",English,doesn't help,unfamiliar,,in_english,yes,,,,,Yes,0,earphones,20,m,secondary,Swiss,UK,English,0,none,NA,1,computer,1603.023256,2.079530391,43
5780967,no_see,no_diff,easier,difficult,easier to  recall,English,helps,remembering (broadly),,in_english,yes,"helps me map the word betterinmy vocab

im a speech therapist if you want to know more
about what i mean by that",visual association,,English,Yes,0.24,no_headphones,30,f,bachelors,British,UK,English,0,none,NA,1,mobile,1629.186486,1.547654562,37
5831108,no_see,no_notice,easier,difficult,was able to picture which picture i was thinking with the spelling when doing the test,English,helps,connect audio and visual input (broadly),associate word and image,in_english,yes,helps you be able to pronounce it and realise what word you are saying ,clarifying and consolidating new language,correct production,English,Yes,0.09,earphones,23,f,secondary,British,UK,English,0,none,NA,1,computer,3890.72973,1.74918318,37
5884960,start,no_diff,easier,no_diff,no,English,doesn't help,,,in_english,no,na,,,English,Yes,0.66,earphones,18,f,secondary,American,UK,English,0,none,NA,1,mobile,1546.463415,1.871270488,41
5909329,middle,no_diff,easier,difficult,reinforces the sound of the word,English,helps,clarify what I heard,,in_english,yes,additional aid to memory,visual association,,English,Yes,0.16,headphones,63,m,bachelors,British,UK,English,0,none,NA,1,computer,2912.172414,0.917963204,29
5909763,start,no_diff,easier,difficult,Yes - helpful to gain a sense of pronunciation and structure,English,helps,clarify what I heard,,in_english,yes,It is helpful for people who are more visual learners. ,learning style,,English,Yes,0.5,headphones,35,f,bachelors,British,UK,English,0,none,NA,1,computer,2452.909677,0.858739771,31
5909763,start,no_diff,easier,difficult,,,,,,in_english,yes,"Also helpful when the language being learnt has a different alphabet, so trying to learn phoentically is important",clarifying and consolidating new language,decoding sounds and letters,English,Yes,0.5,headphones,35,f,bachelors,British,UK,English,0,none,NA,1,computer,2452.909677,0.858739771,31
5914367,middle,no_diff,no_diff,easier,No,English,doesn't help,,,in_english,no,Easier to concentrate on one aspect of the word first. ie just hearing it or just seeing it,it's too much to process,,English,Yes,0.02,no_headphones,33,m,professional qualification,British,UK,English,0,none,NA,1,computer,1766.331429,1.426413109,35
5998960,start,no_diff,easier,no_diff,English text helped with visualising the word,English,helps,connect audio and visual input (broadly),visualise words,in_english,yes,"If you have a visual indicator of the word (via its spelling), you can remember it more easily. You can make stronger connections between the word, its spelling and the concept it represents.",visual association,,English,Yes,0,headphones,29,m,doctorate,British,Germany,English,0,none,NA,1,computer,1374.809091,1.163348325,33
6029761,start,no_diff,no_notice,no_notice,Maybe helped for remembering the first letter of each word,English,helps,remembering (broadly),focus on first letter,in_english,yes,"If you are a very visual learner,",learning style,,English,Yes,0.12,no_headphones,25,f,bachelors,British,UK,English,0,none,NA,1,computer,2048.65,1.51461846,36
6029761,start,no_diff,no_notice,no_notice,,,,,,in_english,yes,you can picture the word spelling when you say it,visual association,,English,Yes,0.12,no_headphones,25,f,bachelors,British,UK,English,0,none,NA,1,computer,2048.65,1.51461846,36
