"ID","see_OI","see_arabic","see_english","no_spell","OI.influence.open","spelling.preference","OI.importance","OI.open","vision.hearing","prop_distraction","headphones","age","gender","education","nationality","location","L1","readingprofscore","level","prof_test_score","same_day","Participant.Device.Type","meanRT","meanD.prime","correct"
"5553283","start","easier","easier","difficult","yas","in_english","yes","<U+0644><U+0644><U+0631><U+0628><U+0637> <U+0628><U+064A><U+0646> <U+0627><U+0644><U+0635><U+0648><U+0631><U+0629> <U+0648><U+0627><U+0644><U+0635><U+0648><U+062A> <U+0648><U+0627><U+0644><U+0643><U+062A><U+0627><U+0628><U+0629>","Yes",0,"no_headphones",42,"m","doctorate","Egyptian","Egypt","Arabic",3,"intermediate",8,1,"computer",2202.95,0.296083727166667,24
"5557001","start","no_diff","easier","no_notice","Seeing English spelling helped to make connections between what I was hearing and what I was seeing","in_english","green_tick","It offers a visual cue from the very start that I can use to recall the word later. ","Yes",0,"earphones",27,"m","masters","British","UK","English",0,"none",NA,1,"computer",1358.83404255319,2.45033595289362,47
"5557028","start","no_diff","easier","no_diff","<U+0644><U+0627>.","in_english","yes","<U+0644><U+0623><U+0646><U+0647> <U+0623><U+0633><U+0647><U+0644>.","Yes",0,"no_headphones",14,"f","secondary","Saudi","Saudi Arabia","Arabic",5,"beginner",11,1,"mobile",3041.84333333333,0.6874207974,30
"5584809","start","difficult","easier","difficult","I normally memorize words by using associations between how they are spelt and other similarly spelt words. It was much easier to do that if I saw the English spelling. The Arabic made it harder because somehow needing to think about the harakat threw me off. Also, I found it hard to remember the last letter in the Arabic spelling. I think it has something to do with being coached so much to remember the root of the word in verbs, that my brain goes straight to the first three letters and ignores the last one (since the end of the word would be the one that's conjugated). Of course, most of the words in the quick were probably made to resemble ""ism al-fa'el"" words but my brain still kept ignoring the last letter. ","in_arabic","green_tick","In this excercise, it was much faster for me to memorize words and make associatons when I saw their English spelling. However, I also know that the quality of my learning (i.e., actually learning the arabic world properly) improves if it is in arabic. Often, I don't catch the right letters (particularly for the ones that non-Arabic speakers have trouble learning like ha, hha, d, dha, tha, etc.) if I don't see them written in Arabic. Also, I know more intuitively where to stress the word if I can see whether the vowel is a letter or just a harakat. Finally, I find it much easier to remember a word if I understand where the grammar is coming from. If I learnt 'madis' (the hippopotamus toy thing) with just the English, I wouldn't really catch that it was m-d-s in the ism-fael format. By seeing it in Arabic, I know what the word is 'trying to do'. That way, I just have to remember three letters and how to apply it, rather than rote learning how to say it (which in my experience is always more difficult and much more prone to mistakes). If I can induldge myself in being super pretentious for a moment -- I really think that I only have full access to the ontology of Arabic if I see it written down. I can sometimes deduce stuff from hearing it, but I definitely am so much worse at doing it just by ear. ","Yes",0.06,"earphones",24,"m","bachelors","Dutch","UAE","English",2,"none",NA,1,"computer",1330.975,2.21097652961364,44
"5586643","start","no_diff","easier","easier","found it easier in understanding spoken word which in turn helped identify object
","in_english","green_tick","soliifies understanding of hearing the word, like a confirmation 

","Yes",0,"earphones",38,"f","bachelors","British","UK","English",0,"none",NA,1,"computer",1489.69444444444,1.38196132513889,36
"5586843","start","no_diff","no_diff","no_diff","The writing didn't help or hinder in any way - I focused more on hearing them out loud and trying to match the sound to the colours and shapes.","no_OI","green_tick","I think it is probably subconsciously helping - even though I dont think it helps me!","Yes",0.03,"no_headphones",31,"f","masters","British","UK","English",0,"none",NA,1,"computer",1286.84571428571,1.24333431397143,35
"5587514","start","no_diff","no_diff","no_diff","no","no_OI","red_cross","so many english words are spelt in different ways that dont always make it easy on first appearance ","Yes",0,"no_headphones",43,"f","secondary","British","UK","English",0,"none",NA,1,"mobile",1204.84333333333,0.803890973566667,30
"5588274","no_see","no_notice","no_notice","no_notice","i dont remember seeing any written words! feel a bit silly now...","in_english","green_tick","it helps me to understand what the word means ","Yes",0.1,"no_headphones",31,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile",1211.16666666667,2.563103131,48
"5592006","start","no_diff","easier","no_diff","it made a small difference, i was able to distinguish more easily the subtle differences between similar words","in_english","green_tick","spellings provide a second sense to link the memory of the word to (sight as well as sound) and can give you clues as to keaning which can also help memory.","Yes",0.08,"no_headphones",28,"f","masters","British","UK","English",0,"none",NA,1,"mobile",1485.79999999773,2.23742545461364,44
"5595978","middle","difficult","easier","no_diff","The English words I understood so it didn't make too much difference, but the Arabic words put with the picture made it so that I felt there was more to take in, so distracted from learning the sound and I was trying to correlate th sound to the shape of the word?!!","no_OI","red_cross","Because I can't correlate the sound I'm hearing to the shape of the lettering in Arabic. It would be different if I had learnt the Arabic alphabet first maybe??","Yes",0.02,"no_headphones",64,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer",2351,1.91131177938095,42
"5602966","start","no_diff","easier","difficult","It helped consolidate my learning, it acted as another source for me to remember and help me learn the words. It also helped clarify sounds which might be similar, e.g. was it an f or v that was said. ","in_english","green_tick","It helps to clarify which letters are used, and helps me to remember what the word is if I have seen it written as well as heard it. Without seeing it written, it can be hard to make sense of the sounds being made if the sounds are new to me. ","Yes",0.03,"headphones",30,"f","masters","British","UK","English",0,"none",NA,1,"computer",1351.01333333333,2.27445053631111,45
"5607775","no_see","difficult","no_diff","easier","i don't now ","in_english","no","because letters silent ","Yes",0,"no_headphones",24,"f","secondary","Saudi","Saudi Arabia","Arabic",1,"beginner",6,1,"mobile",1549.75,0.111704249916667,24
"5615580","start","no_diff","no_diff","difficult","yes, it made it easier as you can match spelling to sound in some cases","in_english","green_tick","i guess it's so that i can match sounds to letters","Yes",0,"earphones",46,"f","doctorate","British","UK","English",0,"none",NA,1,"computer",1527.37297297297,1.67991012210811,37
"5620967","start","no_diff","easier","difficult","I could read the word out loud to myself ","in_english","red_cross","It can be a distraction","Yes",0,"no_headphones",38,"m","masters","British","UK","English",0,"none",NA,1,"computer",2917.87096774194,0.994068935774194,31
"5621683","middle","no_diff","no_diff","no_diff","No. I was only listening","in_english","red_cross","I can memorize a word and a meaning pretty quickly. The spelling adds another layer of memorization.","Yes",0.01,"earphones",19,"f","secondary","American","UK","English",0,"none",NA,1,"computer",1789.7512195122,2.06442201846341,41
"5622524","start","difficult","easier","difficult","<U+0641><U+0631><U+0642> <U+0628><U+0646><U+0633><U+0628><U+0629> 75% <U+0639><U+0646> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0627><U+0644><U+063A><U+064A><U+0631> <U+0645><U+0643><U+062A><U+0648><U+0628><U+0647>","in_english","yes","<U+0643><U+064A> <U+0627><U+0639><U+0631><U+0641> <U+0627><U+0644><U+0627><U+0633><U+0645> <U+0627><U+0644><U+0635><U+062D><U+064A><U+062D> <U+0648><U+0627><U+0644><U+0646><U+0637><U+0642>","Yes",0.11,"earphones",32,"m","masters","Iraqi","Iraq","Arabic",2,"intermediate",7,1,"computer",2483.11481481481,0.584743245333333,27
"5627982","middle","no_diff","no_diff","no_diff","no","no_OI","green_tick","Helps embed in uour brain","Yes",0.76,"no_headphones",31,"f","bachelors","British","UK","English",0,"intermediate",NA,1,"mobile",1087.11071428571,0.457696987857143,28
"5627983","end","no_diff","easier","easier","not really","in_english","red_cross","its not always a good guide to pronunciation","Yes",0.61,"no_headphones",31,"m","masters","British","UK","English",0,"none",NA,1,"mobile",1946.29189189189,1.667329012,37
"5629029","middle","no_diff","easier","no_notice","Linked the spelling to the object, eg nasit - to me looked like a nest i could sit on","in_english","red_cross","concentrating on the picture & the sound, seeing the spelling too is overload","Yes",0,"no_headphones",60,"f","bachelors","British","UK","English",0,"none",NA,1,"computer",2003.68604651163,2.07953039072093,43
"5637584","middle","no_diff","no_diff","no_diff","no difference","no_OI","green_tick","help make a connection","Yes",0.75,"no_headphones",32,"f","professional qualification","British","UK","English",0,"beginner",NA,1,"mobile",2452.78205128205,1.59980185258974,39
"5642980","start","no_diff","easier","difficult","Yes, I was able to visualise the word with the object","in_english","green_tick","I find it easier to remember the word and place it with the object in my memory","Yes",0,"headphones",28,"f","doctorate","British","UK","English",0,"none",NA,1,"computer",2006.71489361702,2.45033595289362,47
"5649032","no_see","no_diff","easier","no_diff","It helped to see the English versions written out to match sounds of pronunciation with what I was hearing. But without words I focused more on the sounds and being able to differentiate eg similar prefixes.","in_english","green_tick","Seeing and hearing a word at the same time offers more than one way in to learn the word: to associate the sound of the word with how you conceptualise pronouncing the letters, and/or to associate the sound with the image of the letters (if they can't yet be read and pronounced).","Yes",0.15,"earphones",32,"m","doctorate","British","UK","English",0,"none",NA,1,"computer",1308.99512195122,1.83433629031707,41
"5655323","middle","no_diff","no_diff","no_diff","no","no_OI","red_cross","spelling in English can be confusing","Yes",0.09,"no_headphones",40,"f","masters","British","Spain","English",0,"none",NA,1,"mobile",1272.4375,1.948547373875,40
"5659195","middle","no_diff","easier","no_diff","yes when work were in English, seeing the spelling made it easier to remember e.g what letter it started with","in_english","red_cross","Because when you first learn a language, as a young child, its mostly done through listening ","Yes",0,"no_headphones",31,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile",1869.83333333333,1.38196132513889,36
"5659326","middle","difficult","easier","difficult","yes, it was easier to learn the similar sounding words when I was able to see the starting letter.","in_english","red_cross","In english the spelling doesn't always match up with pronunciation so it could make it difficult.","Yes",0,"no_headphones",36,"f","masters","British","Spain","English",0,"none",NA,1,"computer",2246.12820512821,1.8566432575641,39
"5663873","no_see","no_notice","no_notice","no_notice","i only saw picture and heard words","in_english","red_cross","well there would be no point in seeing arabic for me. i didnt see any words at all.","Yes",0.19,"no_headphones",66,"f","professional qualification","British","France","English",0,"none",NA,1,"mobile",1762.23076923077,1.59383388987179,39
"5663887","start","no_diff","easier","easier","In English it helped because it gave me something else to remember and map the sound onto. In Arabic, I just ignored it so it made no difference.","in_english","green_tick","It makes it easier for me to learn, I am a pretty visual learner","Yes",0.1,"no_headphones",44,"m","doctorate","American","Australia","English",0,"none",NA,1,"computer",1442.81162797674,2.07953039072093,43
"5664502","start","no_notice","easier","no_diff","For English, being able to distinguish minimal pairs, e.g., m/n and f/v","in_english","green_tick","I prefer to be able to see the spelling - or IPA if the sound-spelling correspondence is not 100% - in order to create a clearer mental representation in my mind, and to better distinguish certain sounds from other sounds if there are similar sounds, or words with minimal pairs","Yes",0.27,"earphones",39,"f","doctorate","American","USA","English",0,"none",NA,1,"computer",2282.70256410256,1.60282233617949,39
"5666899","middle","no_notice","no_diff","difficult","Seeing written English helped differentiate the first letter on words that sounded similar ","in_english","red_cross","Words can be pronounced differently to how they look","Yes",0.05,"headphones",29,"f","masters","British","UK","English",0,"none",NA,1,"computer",1298.78157894737,1.78742718352632,38
"5667662","start","no_diff","no_diff","no_diff","No","in_english","green_tick","So that you can begin learning how to recognise how certain letters are pronounced","Yes",0.08,"no_headphones",30,"m","masters","British","UK","English",0,"none",NA,1,"computer",1656.11395348837,2.08220368562791,43
"5670727","start","no_diff","no_diff","no_diff","no, i found myself listening to the pronunciation and relating the sounds to the pictures rather than looking at the spellings","no_OI","green_tick","it helps to register how i should pronounce the word correctly. If i always only listened to a person pronouncing it i may not say it right because the person speaking could have an accent and not clearly pronounce each sound that should be made when speaking clearly. Therefore without any spelling it would make me feel insecure about my speaking abilities and be worried my fluency would be affected by anothers mispronuncuation or natural talking habits.","Yes",0.07,"no_headphones",19,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer",1456.48571428571,1.49956327877143,35
"5671003","start","no_diff","no_diff","difficult","I wasn't really paying attention to the written words at first so I thought it made no difference, but on some level I must have been paying attention because when they were no longer included, it became a little more difficult to hear what letters were being said.","in_english","green_tick","I am more of a visual learned than an aural learner and it is helpful to see the sound matched up with letters","Yes",0.6,"no_headphones",27,"f","masters","American","USA","English",0,"none",NA,1,"computer",1375.09210526316,1.72005202707895,38
"5672324","start","difficult","easier","difficult","Yes - it helped me get a picture of the word in my head to remember","in_english","green_tick","Helps me to see the word and visualise it ","Yes",0,"earphones",26,"m","masters","British","UK","English",0,"none",NA,1,"computer",1821.86808510638,2.45033595289362,47
"5674519","no_see","no_notice","easier","difficult","yes","in_english","green_tick","helps visualise the word
","Yes",0,"no_headphones",33,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer",1966.71428571429,1.64274198114286,35
"5674520","middle","no_diff","no_diff","no_diff","i couldn't remember arabic writing
","no_OI","red_cross","concentrate on sound
","Yes",0.01,"no_headphones",69,"m","doctorate","British","UK","English",0,"none",NA,1,"computer",2250.38235294118,1.199404316,34
"5676563","start","no_diff","easier","no_diff","I was able to make a stronger association between the spoken word and the images ","in_english","green_tick","The words were very similar, so seeing the spelling the first time made it easier to differentiate ","Yes",0.95,"earphones",19,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer",1638.61111111111,1.59547416408333,36
"5676564","start","difficult","easier","difficult","Yes I was able to see be sure of whether the speaker said m/n or v/f as they can sound quite similar. i was also able to remember the spelling and repeat. hearing the word aloud from myself helped me","in_english","green_tick","to match the letters to the sounds ","Yes",0.1,"no_headphones",26,"f","masters","British","UK","English",0,"none",NA,1,"mobile",1432.51351351351,1.59176539924324,37
"5690497","middle","no_diff","easier","difficult","Yes it is easier for me to remember words if I see them written.","in_english","green_tick","I guess maybe I learn visually better than hearing the words. I find it difficult to distinguish between sounds. Pronunciation is always the most difficult part of learning a language for me and similarly hearing the difference between sounds that perhaps there is no difference in english is very difficult for me.","Yes",0,"headphones",38,"f","doctorate","Australian","France","English",0,"none",NA,1,"computer",1964.69772727273,2.14743440072727,44
"5691858","start","difficult","easier","easier","Yes. It was easier to remember the object described.","in_english","green_tick","To be able to say the words correctly and visualise the word","Yes",0.49,"no_headphones",31,"m","professional qualification","British","UK","English",0,"none",NA,1,"computer",1773.73333333333,0.9011076308,30
"5692078","middle","difficult","easier","no_diff","Helpful when in English","in_english","green_tick","Visual reminder","Yes",0.11,"no_headphones",59,"m","bachelors","British","UK","English",0,"none",NA,1,"computer",1648.47619047619,2.06661438657143,42
"5692100","start","no_diff","easier","difficult","Yes. I had more to associate the sound with the picture","in_english","green_tick","It helps my memory","Yes",0.26,"no_headphones",57,"f","masters","British","UK","English",0,"none",NA,1,"computer",1903.7,0.7806159198,30
"5696781","start","no_diff","easier","no_diff","I don't think so","in_english","green_tick","I think I sometimes linked the shape of a prominent letter with the object. For example the 'vadit' was like an upside down V.","Yes",0.4,"earphones",46,"m","bachelors","British","UK","English",0,"none",NA,1,"computer",1277.29545454545,2.11569569059091,44
"5704997","start","difficult","easier","difficult","Yes, i feel it triggered my memory ","in_english","green_tick","It helps me to remember the word","Yes",0.07,"earphones",18,"f","secondary","British","UK","English",0,"none",NA,1,"computer",2021.55853658537,1.83713998985366,41
"5706490","middle","no_diff","easier","easier","yes. accentuates the difference between f / v sounds, m / n sounds","in_english","red_cross","i feel the structure of the word is more important. number of syllables and the vowels that were used.","Yes",0,"earphones",30,"m","masters","British","UK","English",0,"none",NA,1,"mobile",1676.37555555556,2.20976597293333,45
"5706491","middle","no_diff","easier","easier","In English it helped because I could begin to match them together when I saw them repeatedly over time. ","no_OI","red_cross","When learning a new word, just hearing it rather than hearing it and seeing it requires more effort to retain therefore I think you'd be able to remember it more easily as more effort has gone into remembering it. ","Yes",0,"no_headphones",19,"m","secondary","British","UK","English",0,"none",NA,1,"computer",1531.51777777556,2.24341713084444,45
"5706492","start","difficult","easier","difficult","it helped me associate the word with the picture","in_english","green_tick","I’m a visual learner and always like to actually see how a word or name is spelt","Yes",0,"earphones",67,"f","professional qualification","British","UK","English",0,"none",NA,1,"mobile",2850.35714285714,0.495154167142857,28
"5719579","middle","no_diff","easier","difficult","It confirmed what I thought I was hearing","in_english","green_tick","That way you know for sure what the sounds are that make up the word, and that there isn't any pronunciation variation","Yes",0,"no_headphones",20,"f","bachelors","American","UK","English",0,"none",NA,1,"computer",1279.14749999,1.9223273484,40
"5730442","start","no_diff","easier","no_diff","<U+0644><U+0627> <U+064A><U+0648><U+062C><U+062F> <U+0641><U+0631><U+0642> <U+0643><U+0628><U+064A><U+0631>","in_english","yes","<U+0644><U+0623><U+0633><U+062A><U+0637><U+064A><U+0639> <U+062A><U+0645><U+064A><U+064A><U+0632><U+0647><U+0627> <U+0639><U+0646> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0627><U+0644><U+0645><U+062A><U+0634><U+0627><U+0628><U+0647><U+0629> <U+0644><U+0623><U+0646> <U+0627><U+0644><U+0627><U+0633><U+062A><U+0645><U+0627><U+0639> <U+0644><U+0644><U+063A><U+0629> <U+0627><U+0644><U+0627><U+0646><U+0643><U+0644><U+064A><U+0632><U+064A><U+0629> <U+063A><U+064A><U+0631> <U+0648><U+0627><U+0636><U+062D>","Yes",0,"earphones",22,"f","bachelors","Kuwaiti","Kuwait","Arabic",3,"intermediate",11,1,"mobile",1364.69772727273,2.08127973363636,44
"5732647","middle","no_diff","easier","difficult","Helped visual memory linked to the image","in_english","green_tick","This clarifies any misconception with sounds, especially when the words are similar","Yes",0,"earphones",65,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer",1451.62162162162,1.65467095059459,37
"5750023","end","no_diff","no_diff","no_diff","I'm not 100% sure. I don't think it made much of a difference though","in_arabic","red_cross","Spelling doesn't always help with pronunciation, sometimes it's easier to listen and repeat without thinking about how to spell it","Yes",0,"earphones",33,"m","doctorate","British","Austria","English",0,"none",NA,1,"computer",1469.47105253158,1.68625206010526,38
"5750994","start","no_diff","easier","difficult","Provided context to the pronunciation and provided more objective concepts in my head of what the thing was than audio alone","in_english","green_tick","To build the concept of things in my brain","Yes",0.04,"no_headphones",29,"n","masters","Canadian","Canada","English",0,"none",NA,1,"computer",1348.875,1.756385818825,40
"5751031","start","no_diff","no_diff","easier","Because there weren't consistently written words in a language I read, I decided early on not to focus on spelling/written language, only on the auditory.","no_OI","red_cross","For me, I find oral fluency much easier to reach than written.  I prefer to learn languages by speaking and hearing them, not writing (which I have done as well, with dead languages).","Yes",0.41,"no_headphones",36,"f","bachelors","American","USA","English",0,"none",NA,1,"computer",1626.95555555556,2.27445053631111,45
"5755297","start","difficult","easier","difficult","Yes, I am a visual learner, so being able to connect the English spelling of the words with the images helped me differentiate the images with similar sounds","in_english","green_tick","As mentioned, I am a more visual learner than auditory learner. Being able to associate the words with the images helped a lot more","Yes",0.2,"earphones",19,"f","professional qualification","Malaysian","UK","English",0,"none",NA,1,"computer",1952.67666666667,0.679662445866667,30
"5755298","middle","no_diff","easier","no_diff","It didn't make too much of a difference since I could typically hear the difference between similar sounds (f/v), although seeing the English written did clarify the endings of the word for me.  I didn't pay much attention to the Arabic written words and seeing no words was fine.","no_OI","red_cross","I don't think it's important that it's shown the *first* time, but it should be shown eventually and the different sounds should be broken down step-by-step (at least for beginners of the language)","Yes",0.05,"headphones",21,"n","secondary","American","USA","English",0,"none",NA,1,"computer",1538.67894736842,1.58515186242105,38
"5755299","start","no_diff","no_diff","no_diff","not particularly. i memorized thd phonetic content eithout paying too much attention to orthography","in_english","green_tick","hints about etymology, pluralization/declendion and pronunciation","Yes",0,"earphones",22,"m","bachelors","American","USA","English",0,"none",NA,1,"mobile",2670.31111111111,2.20976597293333,45
"5755300","start","no_diff","no_notice","no_diff","When I noticed the words written in English, it didn't help as much as I expected; I mainly went through associating the sounds with the image","in_english","green_tick","Because it helps for a learner to recognise patterns within the spelling system and how they interact with the sounds","Yes",0.04,"headphones",19,"m","professional qualification","British","UK","English",0,"none",NA,1,"computer",1445.14583333333,2.563103131,48
"5755301","start","no_diff","easier","no_diff","the writing helped to clarify which initial sound the word had (v or f, m or n, etc)","in_english","green_tick","in a natural learning environment, there could be sound distractions which make it harder to hear the correcr pronunciation of the word. Seeing the spelling would help the listener clearly hear the pronunciation ","Yes",0.18,"earphones",18,"n","secondary","American","UK","English",0,"none",NA,1,"mobile",1375.31276595745,2.45033595289362,47
"5756084","start","easier","easier","no_diff","It was easier to identify the sound I heard was correct","in_arabic","green_tick","Spelling gives an anchor to schematize the sounds you hear","Yes",0,"earphones",50,"m","masters","American","USA","English",0,"none",NA,1,"computer",2168.58974358974,1.62964166541026,39
"5756085","middle","no_diff","easier","no_diff","English transliterations helped bond sound and sense","in_english","green_tick","I am a text-based learner, I believe","Yes",0.07,"headphones",56,"m","masters","American","USA","English",0,"none",NA,1,"computer",1666.84571428571,1.46631320162857,35
"5758767","start","difficult","easier","no_diff","easier when they were written in English - I think it was easier to remember the first letter","in_english","red_cross","I'm not sure it makes a difference the first time because the matching exercise is quite easy, but it's helpful if you're trying to cement it to learn it for the future","Yes",0.2,"no_headphones",29,"f","masters","British","UK","English",0,"none",NA,1,"computer",1637.85217391304,2.39594423121739,46
"5759398","start","no_diff","easier","difficult","easier to distinguish start letter","in_english","green_tick","to correct hearing errors","Yes",0.02,"no_headphones",34,"f","bachelors","British","UK","English",0,"none",NA,1,"computer",1664.55531912766,2.45033595289362,47
"5759735","start","no_diff","easier","difficult","yes, it helped with pronouncing
","in_english","red_cross","hearing is most helpful first. written and hering the word is more to process
","Yes",0,"no_headphones",52,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile",1471.91176470588,1.12401892994118,34
"5762777","start","no_diff","easier","difficult","it was easier to differentiate the consonant sounds after seeing the spelling in english","in_english","green_tick","better to know which consonant is being spoken right away to remember it correctly ","Yes",0.16,"no_headphones",38,"n","bachelors","American","USA","English",0,"none",NA,1,"mobile",1331.53488372093,2.01451053790698,43
"5765135","start","no_diff","easier","difficult","it helped put some letters to a sound, this made it easier because it was remembering more distinct qualities related to the sound that was played","in_english","green_tick","because it can be important to get an idea of what the letters sound like which for me at least makes it a lot easier to remember them especially if they only have one letter difference","Yes",0.06,"earphones",19,"f","secondary","British","UK","English",0,"none",NA,1,"computer",2033.85111111111,2.24341713084444,45
"5765136","start","no_diff","easier","no_diff","The words accompanied by the English spelling were easier to remember because it was a familiar way of learning new words in general. I find it easier to remember words by their spelling rather than by an image. The Arabic spelling didn't make any difference because I do not know how to read it, the only thing I did was trying to see a similarity between the shape of the words and the sound of them.","in_english","green_tick","It makes learning to read in the language much easier.","Yes",0,"earphones",20,"m","secondary","Swiss","UK","English",0,"none",NA,1,"computer",1603.02325581395,2.07953039072093,43
"5780967","no_see","no_diff","easier","difficult","easier to  recall
","in_english","green_tick","helps me map the word betterinmy vocab

im a speech therapist if you want to know more
about what i mean by that

","Yes",0.24,"no_headphones",30,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile",1629.18648648649,1.54765456218919,37
"5831108","no_see","no_notice","easier","difficult","was able to picture which picture i was thinking with the spelling when doing the test","in_english","green_tick","helps you be able to pronounce it and realise what word you are saying ","Yes",0.09,"earphones",23,"f","secondary","British","UK","English",0,"none",NA,1,"computer",3890.72972972973,1.7491831797027,37
"5884960","start","no_diff","easier","no_diff","no","in_english","red_cross","na","Yes",0.66,"earphones",18,"f","secondary","American","UK","English",0,"none",NA,1,"mobile",1546.46341463415,1.87127048802439,41
"5900993","start","no_diff","easier","difficult","Yes, it made it clear what letter sounds were being made if they were ambiguous in the spoken sounds.","in_english","green_tick","It makes it easier to match the sounds with the letter(s) making them, in case there is ambiguity in the spoken sounds.","Yes",0.13,"no_headphones",41,"m","masters","American","UK","English",0,"none",NA,0,"computer",1284.625,1.718528266175,40
"5909329","middle","no_diff","easier","difficult","reinforces the sound of the word","in_english","green_tick","additional aid to memory","Yes",0.16,"headphones",63,"m","bachelors","British","UK","English",0,"none",NA,1,"computer",2912.1724137931,0.91796320362069,29
"5909763","start","no_diff","easier","difficult","Yes - helpful to gain a sense of pronunciation and structure","in_english","green_tick","It is helpful for people who are more visual learners. Also helpful when the language being learnt has a different alphabet, so trying to learn phoentically is important","Yes",0.5,"headphones",35,"f","bachelors","British","UK","English",0,"none",NA,1,"computer",2452.90967741935,0.85873977116129,31
"5914367","middle","no_diff","no_diff","easier","No","in_english","red_cross","Easier to concentrate on one aspect of the word first. ie just hearing it or just seeing it","Yes",0.02,"no_headphones",33,"m","professional qualification","British","UK","English",0,"none",NA,1,"computer",1766.33142857143,1.42641310888571,35
"5998960","start","no_diff","easier","no_diff","English text helped with visualising the word","in_english","green_tick","If you have a visual indicator of the word (via its spelling), you can remember it more easily. You can make stronger connections between the word, its spelling and the concept it represents.","Yes",0,"headphones",29,"m","doctorate","British","Germany","English",0,"none",NA,1,"computer",1374.80909090909,1.163348325,33
"6029761","start","no_diff","no_notice","no_notice","Maybe helped for remembering the first letter of each word","in_english","green_tick","If you are a very visual learner, you can picture the word spelling when you say it","Yes",0.12,"no_headphones",25,"f","bachelors","British","UK","English",0,"none",NA,1,"computer",2048.65,1.51461846005556,36
