"ID","see_OI","see_arabic","see_english","no_spell","OI.influence.open","spelling.preference","OI.importance","OI.open","vision.hearing","prop_distraction","headphones","age","gender","education","nationality","location","L1","readingprofscore","level","prof_test_score","same_day","Participant.Device.Type","OI","meanRT","meanD.prime","correct"
"5586643","start","no_diff","easier","easier","found it easier in understanding spoken word which in turn helped identify object
","in_english","green_tick","soliifies understanding of hearing the word, like a confirmation 

","Yes",0,"earphones",38,"f","bachelors","British","UK","English",0,"none",NA,1,"computer","Arabic",2015.4,0.629280615,10
"5586643","start","no_diff","easier","easier","found it easier in understanding spoken word which in turn helped identify object
","in_english","green_tick","soliifies understanding of hearing the word, like a confirmation 

","Yes",0,"earphones",38,"f","bachelors","British","UK","English",0,"none",NA,1,"computer","English",1324.84615384615,1.77898673946154,13
"5586643","start","no_diff","easier","easier","found it easier in understanding spoken word which in turn helped identify object
","in_english","green_tick","soliifies understanding of hearing the word, like a confirmation 

","Yes",0,"earphones",38,"f","bachelors","British","UK","English",0,"none",NA,1,"computer","no",1250.15384615385,1.56392107246154,13
"5586843","start","no_diff","no_diff","no_diff","The writing didn't help or hinder in any way - I focused more on hearing them out loud and trying to match the sound to the colours and shapes.","no_OI","green_tick","I think it is probably subconsciously helping - even though I dont think it helps me!","Yes",0.03,"no_headphones",31,"f","masters","British","UK","English",0,"none",NA,1,"computer","Arabic",1350.11818181818,1.04318769645455,11
"5586843","start","no_diff","no_diff","no_diff","The writing didn't help or hinder in any way - I focused more on hearing them out loud and trying to match the sound to the colours and shapes.","no_OI","green_tick","I think it is probably subconsciously helping - even though I dont think it helps me!","Yes",0.03,"no_headphones",31,"f","masters","British","UK","English",0,"none",NA,1,"computer","English",1367.30909090909,0.810437155909091,11
"5586843","start","no_diff","no_diff","no_diff","The writing didn't help or hinder in any way - I focused more on hearing them out loud and trying to match the sound to the colours and shapes.","no_OI","green_tick","I think it is probably subconsciously helping - even though I dont think it helps me!","Yes",0.03,"no_headphones",31,"f","masters","British","UK","English",0,"none",NA,1,"computer","no",1165.22307692308,1.77898673946154,13
"5587514","start","no_diff","no_diff","no_diff","no","no_OI","red_cross","so many english words are spelt in different ways that dont always make it easy on first appearance ","Yes",0,"no_headphones",43,"f","secondary","British","UK","English",0,"none",NA,1,"mobile","Arabic",1230.41818182727,1.14924223145455,11
"5587514","start","no_diff","no_diff","no_diff","no","no_OI","red_cross","so many english words are spelt in different ways that dont always make it easy on first appearance ","Yes",0,"no_headphones",43,"f","secondary","British","UK","English",0,"none",NA,1,"mobile","English",1274.33636363636,1.04318769645455,11
"5587514","start","no_diff","no_diff","no_diff","no","no_OI","red_cross","so many english words are spelt in different ways that dont always make it easy on first appearance ","Yes",0,"no_headphones",43,"f","secondary","British","UK","English",0,"none",NA,1,"mobile","no",1074.1249999875,0,8
"5588274","no_see","no_notice","no_notice","no_notice","i dont remember seeing any written words! feel a bit silly now...","in_english","green_tick","it helps me to understand what the word means ","Yes",0.1,"no_headphones",31,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","Arabic",1253.8125,2.563103131,16
"5588274","no_see","no_notice","no_notice","no_notice","i dont remember seeing any written words! feel a bit silly now...","in_english","green_tick","it helps me to understand what the word means ","Yes",0.1,"no_headphones",31,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","English",1284.5625,2.563103131,16
"5588274","no_see","no_notice","no_notice","no_notice","i dont remember seeing any written words! feel a bit silly now...","in_english","green_tick","it helps me to understand what the word means ","Yes",0.1,"no_headphones",31,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","no",1095.125,2.563103131,16
"5592006","start","no_diff","easier","no_diff","it made a small difference, i was able to distinguish more easily the subtle differences between similar words","in_english","green_tick","spellings provide a second sense to link the memory of the word to (sight as well as sound) and can give you clues as to keaning which can also help memory.","Yes",0.08,"no_headphones",28,"f","masters","British","UK","English",0,"none",NA,1,"mobile","Arabic",1377.29999999167,1.36895165091667,12
"5592006","start","no_diff","easier","no_diff","it made a small difference, i was able to distinguish more easily the subtle differences between similar words","in_english","green_tick","spellings provide a second sense to link the memory of the word to (sight as well as sound) and can give you clues as to keaning which can also help memory.","Yes",0.08,"no_headphones",28,"f","masters","British","UK","English",0,"none",NA,1,"mobile","English",1673.0625,2.563103131,16
"5592006","start","no_diff","easier","no_diff","it made a small difference, i was able to distinguish more easily the subtle differences between similar words","in_english","green_tick","spellings provide a second sense to link the memory of the word to (sight as well as sound) and can give you clues as to keaning which can also help memory.","Yes",0.08,"no_headphones",28,"f","masters","British","UK","English",0,"none",NA,1,"mobile","no",1379.9125,2.563103131,16
"5595978","middle","difficult","easier","no_diff","The English words I understood so it didn't make too much difference, but the Arabic words put with the picture made it so that I felt there was more to take in, so distracted from learning the sound and I was trying to correlate th sound to the shape of the word?!!","no_OI","red_cross","Because I can't correlate the sound I'm hearing to the shape of the lettering in Arabic. It would be different if I had learnt the Arabic alphabet first maybe??","Yes",0.02,"no_headphones",64,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","Arabic",2281.73333333333,2.20976597293333,15
"5595978","middle","difficult","easier","no_diff","The English words I understood so it didn't make too much difference, but the Arabic words put with the picture made it so that I felt there was more to take in, so distracted from learning the sound and I was trying to correlate th sound to the shape of the word?!!","no_OI","red_cross","Because I can't correlate the sound I'm hearing to the shape of the lettering in Arabic. It would be different if I had learnt the Arabic alphabet first maybe??","Yes",0.02,"no_headphones",64,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","English",2263.71428571429,1.91411651414286,14
"5595978","middle","difficult","easier","no_diff","The English words I understood so it didn't make too much difference, but the Arabic words put with the picture made it so that I felt there was more to take in, so distracted from learning the sound and I was trying to correlate th sound to the shape of the word?!!","no_OI","red_cross","Because I can't correlate the sound I'm hearing to the shape of the lettering in Arabic. It would be different if I had learnt the Arabic alphabet first maybe??","Yes",0.02,"no_headphones",64,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","no",2524.92307692308,1.56392107246154,13
"5602966","start","no_diff","easier","difficult","It helped consolidate my learning, it acted as another source for me to remember and help me learn the words. It also helped clarify sounds which might be similar, e.g. was it an f or v that was said. ","in_english","green_tick","It helps to clarify which letters are used, and helps me to remember what the word is if I have seen it written as well as heard it. Without seeing it written, it can be hard to make sense of the sounds being made if the sounds are new to me. ","Yes",0.03,"headphones",30,"f","masters","British","UK","English",0,"none",NA,1,"computer","Arabic",1313.90625,2.563103131,16
"5602966","start","no_diff","easier","difficult","It helped consolidate my learning, it acted as another source for me to remember and help me learn the words. It also helped clarify sounds which might be similar, e.g. was it an f or v that was said. ","in_english","green_tick","It helps to clarify which letters are used, and helps me to remember what the word is if I have seen it written as well as heard it. Without seeing it written, it can be hard to make sense of the sounds being made if the sounds are new to me. ","Yes",0.03,"headphones",30,"f","masters","British","UK","English",0,"none",NA,1,"computer","English",1337.5,2.20976597293333,15
"5602966","start","no_diff","easier","difficult","It helped consolidate my learning, it acted as another source for me to remember and help me learn the words. It also helped clarify sounds which might be similar, e.g. was it an f or v that was said. ","in_english","green_tick","It helps to clarify which letters are used, and helps me to remember what the word is if I have seen it written as well as heard it. Without seeing it written, it can be hard to make sense of the sounds being made if the sounds are new to me. ","Yes",0.03,"headphones",30,"f","masters","British","UK","English",0,"none",NA,1,"computer","no",1407.9,2.013866746,14
"5607775","no_see","difficult","no_diff","easier","i don't now ","in_english","no","because letters silent ","Yes",0,"no_headphones",24,"f","secondary","Saudi","Saudi Arabia","Arabic",1,"beginner",6,1,"mobile","Arabic",834.555555555556,0.291333618333333,9
"5607775","no_see","difficult","no_diff","easier","i don't now ","in_english","no","because letters silent ","Yes",0,"no_headphones",24,"f","secondary","Saudi","Saudi Arabia","Arabic",1,"beginner",6,1,"mobile","English",2594.5,-0.427183855333333,6
"5607775","no_see","difficult","no_diff","easier","i don't now ","in_english","no","because letters silent ","Yes",0,"no_headphones",24,"f","secondary","Saudi","Saudi Arabia","Arabic",1,"beginner",6,1,"mobile","no",1568.44444444444,0.291333618333333,9
"5615580","start","no_diff","no_diff","difficult","yes, it made it easier as you can match spelling to sound in some cases","in_english","green_tick","i guess it's so that i can match sounds to letters","Yes",0,"earphones",46,"f","doctorate","British","UK","English",0,"none",NA,1,"computer","Arabic",1519.75,1.36895165091667,12
"5615580","start","no_diff","no_diff","difficult","yes, it made it easier as you can match spelling to sound in some cases","in_english","green_tick","i guess it's so that i can match sounds to letters","Yes",0,"earphones",46,"f","doctorate","British","UK","English",0,"none",NA,1,"computer","English",1487.3,1.72105668263636,11
"5615580","start","no_diff","no_diff","difficult","yes, it made it easier as you can match spelling to sound in some cases","in_english","green_tick","i guess it's so that i can match sounds to letters","Yes",0,"earphones",46,"f","doctorate","British","UK","English",0,"none",NA,1,"computer","no",1565.39285714286,1.91411651414286,14
"5620967","start","no_diff","easier","difficult","I could read the word out loud to myself ","in_english","red_cross","It can be a distraction","Yes",0,"no_headphones",38,"m","masters","British","UK","English",0,"none",NA,1,"computer","Arabic",3840.75,1.70873542066667,12
"5620967","start","no_diff","easier","difficult","I could read the word out loud to myself ","in_english","red_cross","It can be a distraction","Yes",0,"no_headphones",38,"m","masters","British","UK","English",0,"none",NA,1,"computer","English",2622.27272727273,0.937391996454546,11
"5620967","start","no_diff","easier","difficult","I could read the word out loud to myself ","in_english","red_cross","It can be a distraction","Yes",0,"no_headphones",38,"m","masters","British","UK","English",0,"none",NA,1,"computer","no",1940,0,8
"5621683","middle","no_diff","no_diff","no_diff","No. I was only listening","in_english","red_cross","I can memorize a word and a meaning pretty quickly. The spelling adds another layer of memorization.","Yes",0.01,"earphones",19,"f","secondary","American","UK","English",0,"none",NA,1,"computer","Arabic",1885.66875,2.563103131,16
"5621683","middle","no_diff","no_diff","no_diff","No. I was only listening","in_english","red_cross","I can memorize a word and a meaning pretty quickly. The spelling adds another layer of memorization.","Yes",0.01,"earphones",19,"f","secondary","American","UK","English",0,"none",NA,1,"computer","English",2044.075,1.70873542066667,12
"5621683","middle","no_diff","no_diff","no_diff","No. I was only listening","in_english","red_cross","I can memorize a word and a meaning pretty quickly. The spelling adds another layer of memorization.","Yes",0.01,"earphones",19,"f","secondary","American","UK","English",0,"none",NA,1,"computer","no",1436.93846153846,1.77898673946154,13
"5622524","start","difficult","easier","difficult","<U+0641><U+0631><U+0642> <U+0628><U+0646><U+0633><U+0628><U+0629> 75% <U+0639><U+0646> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0627><U+0644><U+063A><U+064A><U+0631> <U+0645><U+0643><U+062A><U+0648><U+0628><U+0647>","in_english","yes","<U+0643><U+064A> <U+0627><U+0639><U+0631><U+0641> <U+0627><U+0644><U+0627><U+0633><U+0645> <U+0627><U+0644><U+0635><U+062D><U+064A><U+062D> <U+0648><U+0627><U+0644><U+0646><U+0637><U+0642>","Yes",0.11,"earphones",32,"m","masters","Iraqi","Iraq","Arabic",2,"intermediate",7,1,"computer","Arabic",2210.3,1.0370211387,10
"5622524","start","difficult","easier","difficult","<U+0641><U+0631><U+0642> <U+0628><U+0646><U+0633><U+0628><U+0629> 75% <U+0639><U+0646> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0627><U+0644><U+063A><U+064A><U+0631> <U+0645><U+0643><U+062A><U+0648><U+0628><U+0647>","in_english","yes","<U+0643><U+064A> <U+0627><U+0639><U+0631><U+0641> <U+0627><U+0644><U+0627><U+0633><U+0645> <U+0627><U+0644><U+0635><U+062D><U+064A><U+062D> <U+0648><U+0627><U+0644><U+0646><U+0637><U+0642>","Yes",0.11,"earphones",32,"m","masters","Iraqi","Iraq","Arabic",2,"intermediate",7,1,"computer","English",2784.51111111111,0.601984026333333,9
"5622524","start","difficult","easier","difficult","<U+0641><U+0631><U+0642> <U+0628><U+0646><U+0633><U+0628><U+0629> 75% <U+0639><U+0646> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0627><U+0644><U+063A><U+064A><U+0631> <U+0645><U+0643><U+062A><U+0648><U+0628><U+0647>","in_english","yes","<U+0643><U+064A> <U+0627><U+0639><U+0631><U+0641> <U+0627><U+0644><U+0627><U+0633><U+0645> <U+0627><U+0644><U+0635><U+062D><U+064A><U+062D> <U+0648><U+0627><U+0644><U+0646><U+0637><U+0642>","Yes",0.11,"earphones",32,"m","masters","Iraqi","Iraq","Arabic",2,"intermediate",7,1,"computer","no",2485.0625,0,8
"5627982","middle","no_diff","no_diff","no_diff","no","no_OI","green_tick","Helps embed in uour brain","Yes",0.76,"no_headphones",31,"f","bachelors","British","UK","English",0,"intermediate",NA,1,"mobile","Arabic",1079.50000001,0.640775783,10
"5627982","middle","no_diff","no_diff","no_diff","no","no_OI","green_tick","Helps embed in uour brain","Yes",0.76,"no_headphones",31,"f","bachelors","British","UK","English",0,"intermediate",NA,1,"mobile","English",1046.26666665556,0.420639473888889,9
"5627982","middle","no_diff","no_diff","no_diff","no","no_OI","green_tick","Helps embed in uour brain","Yes",0.76,"no_headphones",31,"f","bachelors","British","UK","English",0,"intermediate",NA,1,"mobile","no",1136.41111111111,0.291333618333333,9
"5627983","end","no_diff","easier","easier","not really","in_english","red_cross","its not always a good guide to pronunciation","Yes",0.61,"no_headphones",31,"m","masters","British","UK","English",0,"none",NA,1,"mobile","Arabic",1634.08888888889,0.601984026333333,9
"5627983","end","no_diff","easier","easier","not really","in_english","red_cross","its not always a good guide to pronunciation","Yes",0.61,"no_headphones",31,"m","masters","British","UK","English",0,"none",NA,1,"mobile","English",1825.63076923077,1.77898673946154,13
"5627983","end","no_diff","easier","easier","not really","in_english","red_cross","its not always a good guide to pronunciation","Yes",0.61,"no_headphones",31,"m","masters","British","UK","English",0,"none",NA,1,"mobile","no",2238.18666666667,2.20976597293333,15
"5629029","middle","no_diff","easier","no_notice","Linked the spelling to the object, eg nasit - to me looked like a nest i could sit on","in_english","red_cross","concentrating on the picture & the sound, seeing the spelling too is overload","Yes",0,"no_headphones",60,"f","bachelors","British","UK","English",0,"none",NA,1,"computer","Arabic",2415.50666666667,2.20976597293333,15
"5629029","middle","no_diff","easier","no_notice","Linked the spelling to the object, eg nasit - to me looked like a nest i could sit on","in_english","red_cross","concentrating on the picture & the sound, seeing the spelling too is overload","Yes",0,"no_headphones",60,"f","bachelors","British","UK","English",0,"none",NA,1,"computer","English",1817.74,2.20976597293333,15
"5629029","middle","no_diff","easier","no_notice","Linked the spelling to the object, eg nasit - to me looked like a nest i could sit on","in_english","red_cross","concentrating on the picture & the sound, seeing the spelling too is overload","Yes",0,"no_headphones",60,"f","bachelors","British","UK","English",0,"none",NA,1,"computer","no",1743.06153846154,1.77898673946154,13
"5637584","middle","no_diff","no_diff","no_diff","no difference","no_OI","green_tick","help make a connection","Yes",0.75,"no_headphones",32,"f","professional qualification","British","UK","English",0,"beginner",NA,1,"mobile","Arabic",2395.28461538462,1.45649774584615,13
"5637584","middle","no_diff","no_diff","no_diff","no difference","no_OI","green_tick","help make a connection","Yes",0.75,"no_headphones",32,"f","professional qualification","British","UK","English",0,"beginner",NA,1,"mobile","English",2308.65714285714,2.013866746,14
"5637584","middle","no_diff","no_diff","no_diff","no difference","no_OI","green_tick","help make a connection","Yes",0.75,"no_headphones",32,"f","professional qualification","British","UK","English",0,"beginner",NA,1,"mobile","no",2683.21666666667,1.27197225925,12
"5642980","start","no_diff","easier","difficult","Yes, I was able to visualise the word with the object","in_english","green_tick","I find it easier to remember the word and place it with the object in my memory","Yes",0,"headphones",28,"f","doctorate","British","UK","English",0,"none",NA,1,"computer","Arabic",2303.18,2.20976597293333,15
"5642980","start","no_diff","easier","difficult","Yes, I was able to visualise the word with the object","in_english","green_tick","I find it easier to remember the word and place it with the object in my memory","Yes",0,"headphones",28,"f","doctorate","British","UK","English",0,"none",NA,1,"computer","English",1690.64375,2.563103131,16
"5642980","start","no_diff","easier","difficult","Yes, I was able to visualise the word with the object","in_english","green_tick","I find it easier to remember the word and place it with the object in my memory","Yes",0,"headphones",28,"f","doctorate","British","UK","English",0,"none",NA,1,"computer","no",2044.85,2.563103131,16
"5649032","no_see","no_diff","easier","no_diff","It helped to see the English versions written out to match sounds of pronunciation with what I was hearing. But without words I focused more on the sounds and being able to differentiate eg similar prefixes.","in_english","green_tick","Seeing and hearing a word at the same time offers more than one way in to learn the word: to associate the sound of the word with how you conceptualise pronouncing the letters, and/or to associate the sound with the image of the letters (if they can't yet be read and pronounced).","Yes",0.15,"earphones",32,"m","doctorate","British","UK","English",0,"none",NA,1,"computer","Arabic",1192.88461538462,1.77898673946154,13
"5649032","no_see","no_diff","easier","no_diff","It helped to see the English versions written out to match sounds of pronunciation with what I was hearing. But without words I focused more on the sounds and being able to differentiate eg similar prefixes.","in_english","green_tick","Seeing and hearing a word at the same time offers more than one way in to learn the word: to associate the sound of the word with how you conceptualise pronouncing the letters, and/or to associate the sound with the image of the letters (if they can't yet be read and pronounced).","Yes",0.15,"earphones",32,"m","doctorate","British","UK","English",0,"none",NA,1,"computer","English",1368.25,1.91411651414286,14
"5649032","no_see","no_diff","easier","no_diff","It helped to see the English versions written out to match sounds of pronunciation with what I was hearing. But without words I focused more on the sounds and being able to differentiate eg similar prefixes.","in_english","green_tick","Seeing and hearing a word at the same time offers more than one way in to learn the word: to associate the sound of the word with how you conceptualise pronouncing the letters, and/or to associate the sound with the image of the letters (if they can't yet be read and pronounced).","Yes",0.15,"earphones",32,"m","doctorate","British","UK","English",0,"none",NA,1,"computer","no",1357.55714285714,1.805952078,14
"5655323","middle","no_diff","no_diff","no_diff","no","no_OI","red_cross","spelling in English can be confusing","Yes",0.09,"no_headphones",40,"f","masters","British","Spain","English",0,"none",NA,1,"mobile","Arabic",1194.00769230769,1.86850617792308,13
"5655323","middle","no_diff","no_diff","no_diff","no","no_OI","red_cross","spelling in English can be confusing","Yes",0.09,"no_headphones",40,"f","masters","British","Spain","English",0,"none",NA,1,"mobile","English",1389.60666666667,2.20976597293333,15
"5655323","middle","no_diff","no_diff","no_diff","no","no_OI","red_cross","spelling in English can be confusing","Yes",0.09,"no_headphones",40,"f","masters","British","Spain","English",0,"none",NA,1,"mobile","no",1210.94166666667,1.70873542066667,12
"5659195","middle","no_diff","easier","no_diff","yes when work were in English, seeing the spelling made it easier to remember e.g what letter it started with","in_english","red_cross","Because when you first learn a language, as a young child, its mostly done through listening ","Yes",0,"no_headphones",31,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","Arabic",2151.73333333333,0.291333618333333,9
"5659195","middle","no_diff","easier","no_diff","yes when work were in English, seeing the spelling made it easier to remember e.g what letter it started with","in_english","red_cross","Because when you first learn a language, as a young child, its mostly done through listening ","Yes",0,"no_headphones",31,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","English",1524.57857142857,2.013866746,14
"5659195","middle","no_diff","easier","no_diff","yes when work were in English, seeing the spelling made it easier to remember e.g what letter it started with","in_english","red_cross","Because when you first learn a language, as a young child, its mostly done through listening ","Yes",0,"no_headphones",31,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","no",2046.48461538462,1.45649774584615,13
"5659326","middle","difficult","easier","difficult","yes, it was easier to learn the similar sounding words when I was able to see the starting letter.","in_english","red_cross","In english the spelling doesn't always match up with pronunciation so it could make it difficult.","Yes",0,"no_headphones",36,"f","masters","British","Spain","English",0,"none",NA,1,"computer","Arabic",1739.54545454545,1.72105668263636,11
"5659326","middle","difficult","easier","difficult","yes, it was easier to learn the similar sounding words when I was able to see the starting letter.","in_english","red_cross","In english the spelling doesn't always match up with pronunciation so it could make it difficult.","Yes",0,"no_headphones",36,"f","masters","British","Spain","English",0,"none",NA,1,"computer","English",2601.84615384615,1.56392107246154,13
"5659326","middle","difficult","easier","difficult","yes, it was easier to learn the similar sounding words when I was able to see the starting letter.","in_english","red_cross","In english the spelling doesn't always match up with pronunciation so it could make it difficult.","Yes",0,"no_headphones",36,"f","masters","British","Spain","English",0,"none",NA,1,"computer","no",2309.33333333333,2.20976597293333,15
"5663873","no_see","no_notice","no_notice","no_notice","i only saw picture and heard words","in_english","red_cross","well there would be no point in seeing arabic for me. i didnt see any words at all.","Yes",0.19,"no_headphones",66,"f","professional qualification","British","France","English",0,"none",NA,1,"mobile","Arabic",1834.46666666667,2.20976597293333,15
"5663873","no_see","no_notice","no_notice","no_notice","i only saw picture and heard words","in_english","red_cross","well there would be no point in seeing arabic for me. i didnt see any words at all.","Yes",0.19,"no_headphones",66,"f","professional qualification","British","France","English",0,"none",NA,1,"mobile","English",1505.33333333333,1.36895165091667,12
"5663873","no_see","no_notice","no_notice","no_notice","i only saw picture and heard words","in_english","red_cross","well there would be no point in seeing arabic for me. i didnt see any words at all.","Yes",0.19,"no_headphones",66,"f","professional qualification","British","France","English",0,"none",NA,1,"mobile","no",1928.83333333333,1.048801025,12
"5663887","start","no_diff","easier","easier","In English it helped because it gave me something else to remember and map the sound onto. In Arabic, I just ignored it so it made no difference.","in_english","green_tick","It makes it easier for me to learn, I am a pretty visual learner","Yes",0.1,"no_headphones",44,"m","doctorate","American","Australia","English",0,"none",NA,1,"computer","Arabic",1356.34999991667,1.27197225925,12
"5663887","start","no_diff","easier","easier","In English it helped because it gave me something else to remember and map the sound onto. In Arabic, I just ignored it so it made no difference.","in_english","green_tick","It makes it easier for me to learn, I am a pretty visual learner","Yes",0.1,"no_headphones",44,"m","doctorate","American","Australia","English",0,"none",NA,1,"computer","English",1518.73333353333,2.20976597293333,15
"5663887","start","no_diff","easier","easier","In English it helped because it gave me something else to remember and map the sound onto. In Arabic, I just ignored it so it made no difference.","in_english","green_tick","It makes it easier for me to learn, I am a pretty visual learner","Yes",0.1,"no_headphones",44,"m","doctorate","American","Australia","English",0,"none",NA,1,"computer","no",1436.4812500625,2.563103131,16
"5664502","start","no_notice","easier","no_diff","For English, being able to distinguish minimal pairs, e.g., m/n and f/v","in_english","green_tick","I prefer to be able to see the spelling - or IPA if the sound-spelling correspondence is not 100% - in order to create a clearer mental representation in my mind, and to better distinguish certain sounds from other sounds if there are similar sounds, or words with minimal pairs","Yes",0.27,"earphones",39,"f","doctorate","American","USA","English",0,"none",NA,1,"computer","Arabic",2020.05,1.048801025,12
"5664502","start","no_notice","easier","no_diff","For English, being able to distinguish minimal pairs, e.g., m/n and f/v","in_english","green_tick","I prefer to be able to see the spelling - or IPA if the sound-spelling correspondence is not 100% - in order to create a clearer mental representation in my mind, and to better distinguish certain sounds from other sounds if there are similar sounds, or words with minimal pairs","Yes",0.27,"earphones",39,"f","doctorate","American","USA","English",0,"none",NA,1,"computer","English",2473.71428571429,1.91411651414286,14
"5664502","start","no_notice","easier","no_diff","For English, being able to distinguish minimal pairs, e.g., m/n and f/v","in_english","green_tick","I prefer to be able to see the spelling - or IPA if the sound-spelling correspondence is not 100% - in order to create a clearer mental representation in my mind, and to better distinguish certain sounds from other sounds if there are similar sounds, or words with minimal pairs","Yes",0.27,"earphones",39,"f","doctorate","American","USA","English",0,"none",NA,1,"computer","no",2319.44615384615,1.77898673946154,13
"5666899","middle","no_notice","no_diff","difficult","Seeing written English helped differentiate the first letter on words that sounded similar ","in_english","red_cross","Words can be pronounced differently to how they look","Yes",0.05,"headphones",29,"f","masters","British","UK","English",0,"none",NA,1,"computer","Arabic",1321.79230769231,1.77898673946154,13
"5666899","middle","no_notice","no_diff","difficult","Seeing written English helped differentiate the first letter on words that sounded similar ","in_english","red_cross","Words can be pronounced differently to how they look","Yes",0.05,"headphones",29,"f","masters","British","UK","English",0,"none",NA,1,"computer","English",1356.38333333333,1.70873542066667,12
"5666899","middle","no_notice","no_diff","difficult","Seeing written English helped differentiate the first letter on words that sounded similar ","in_english","red_cross","Words can be pronounced differently to how they look","Yes",0.05,"headphones",29,"f","masters","British","UK","English",0,"none",NA,1,"computer","no",1222.6,1.86850617792308,13
"5667662","start","no_diff","no_diff","no_diff","No","in_english","green_tick","So that you can begin learning how to recognise how certain letters are pronounced","Yes",0.08,"no_headphones",30,"m","masters","British","UK","English",0,"none",NA,1,"computer","Arabic",1640.24,2.20976597293333,15
"5667662","start","no_diff","no_diff","no_diff","No","in_english","green_tick","So that you can begin learning how to recognise how certain letters are pronounced","Yes",0.08,"no_headphones",30,"m","masters","British","UK","English",0,"none",NA,1,"computer","English",1920.00714285714,2.013866746,14
"5667662","start","no_diff","no_diff","no_diff","No","in_english","green_tick","So that you can begin learning how to recognise how certain letters are pronounced","Yes",0.08,"no_headphones",30,"m","masters","British","UK","English",0,"none",NA,1,"computer","no",1409.22857142857,2.013866746,14
"5670727","start","no_diff","no_diff","no_diff","no, i found myself listening to the pronunciation and relating the sounds to the pictures rather than looking at the spellings","no_OI","green_tick","it helps to register how i should pronounce the word correctly. If i always only listened to a person pronouncing it i may not say it right because the person speaking could have an accent and not clearly pronounce each sound that should be made when speaking clearly. Therefore without any spelling it would make me feel insecure about my speaking abilities and be worried my fluency would be affected by anothers mispronuncuation or natural talking habits.","Yes",0.07,"no_headphones",19,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","Arabic",1461.5,1.70873542066667,12
"5670727","start","no_diff","no_diff","no_diff","no, i found myself listening to the pronunciation and relating the sounds to the pictures rather than looking at the spellings","no_OI","green_tick","it helps to register how i should pronounce the word correctly. If i always only listened to a person pronouncing it i may not say it right because the person speaking could have an accent and not clearly pronounce each sound that should be made when speaking clearly. Therefore without any spelling it would make me feel insecure about my speaking abilities and be worried my fluency would be affected by anothers mispronuncuation or natural talking habits.","Yes",0.07,"no_headphones",19,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","English",1413.92307692308,1.86850617792308,13
"5670727","start","no_diff","no_diff","no_diff","no, i found myself listening to the pronunciation and relating the sounds to the pictures rather than looking at the spellings","no_OI","green_tick","it helps to register how i should pronounce the word correctly. If i always only listened to a person pronouncing it i may not say it right because the person speaking could have an accent and not clearly pronounce each sound that should be made when speaking clearly. Therefore without any spelling it would make me feel insecure about my speaking abilities and be worried my fluency would be affected by anothers mispronuncuation or natural talking habits.","Yes",0.07,"no_headphones",19,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","no",1505.8,0.7689309396,10
"5671003","start","no_diff","no_diff","difficult","I wasn't really paying attention to the written words at first so I thought it made no difference, but on some level I must have been paying attention because when they were no longer included, it became a little more difficult to hear what letters were being said.","in_english","green_tick","I am more of a visual learned than an aural learner and it is helpful to see the sound matched up with letters","Yes",0.6,"no_headphones",27,"f","masters","American","USA","English",0,"none",NA,1,"computer","Arabic",1468.54444444444,0.446816999,9
"5671003","start","no_diff","no_diff","difficult","I wasn't really paying attention to the written words at first so I thought it made no difference, but on some level I must have been paying attention because when they were no longer included, it became a little more difficult to hear what letters were being said.","in_english","green_tick","I am more of a visual learned than an aural learner and it is helpful to see the sound matched up with letters","Yes",0.6,"no_headphones",27,"f","masters","American","USA","English",0,"none",NA,1,"computer","English",1360.02857142857,2.013866746,14
"5671003","start","no_diff","no_diff","difficult","I wasn't really paying attention to the written words at first so I thought it made no difference, but on some level I must have been paying attention because when they were no longer included, it became a little more difficult to hear what letters were being said.","in_english","green_tick","I am more of a visual learned than an aural learner and it is helpful to see the sound matched up with letters","Yes",0.6,"no_headphones",27,"f","masters","American","USA","English",0,"none",NA,1,"computer","no",1333.08,2.20976597293333,15
"5672324","start","difficult","easier","difficult","Yes - it helped me get a picture of the word in my head to remember","in_english","green_tick","Helps me to see the word and visualise it ","Yes",0,"earphones",26,"m","masters","British","UK","English",0,"none",NA,1,"computer","Arabic",1888.45,2.563103131,16
"5672324","start","difficult","easier","difficult","Yes - it helped me get a picture of the word in my head to remember","in_english","green_tick","Helps me to see the word and visualise it ","Yes",0,"earphones",26,"m","masters","British","UK","English",0,"none",NA,1,"computer","English",1586.86,2.20976597293333,15
