"ID","see_OI","see_arabic","see_english","no_spell","OI.influence.open","spelling.preference","OI.importance","OI.open","vision.hearing","prop_distraction","headphones","age","gender","education","nationality","location","L1","readingprofscore","level","prof_test_score","same_day","Participant.Device.Type","Contrast","OI","meanRT","meanD.prime","correct"
"5691858","start","difficult","easier","easier","Yes. It was easier to remember the object described.","in_english","yes","To be able to say the words correctly and visualise the word","Yes",0.49,"no_headphones",31,"m","professional qualification","British","UK","English",0,"none",NA,1,"computer","mn","English",1910.6666666666667,1.048801025,6
"5691858","start","difficult","easier","easier","Yes. It was easier to remember the object described.","in_english","yes","To be able to say the words correctly and visualise the word","Yes",0.49,"no_headphones",31,"m","professional qualification","British","UK","English",0,"none",NA,1,"computer","mn","no",1270.5,0,4
"5692078","middle","difficult","easier","no_diff","Helpful when in English","in_english","yes","Visual reminder","Yes",0.11,"no_headphones",59,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","fv","Arabic",1808.4285714285713,1.805952078,7
"5692078","middle","difficult","easier","no_diff","Helpful when in English","in_english","yes","Visual reminder","Yes",0.11,"no_headphones",59,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","fv","English",1789.875,2.563103131,8
"5692078","middle","difficult","easier","no_diff","Helpful when in English","in_english","yes","Visual reminder","Yes",0.11,"no_headphones",59,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","fv","no",1839,0,4
"5692078","middle","difficult","easier","no_diff","Helpful when in English","in_english","yes","Visual reminder","Yes",0.11,"no_headphones",59,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","mn","Arabic",1626,2.563103131,8
"5692078","middle","difficult","easier","no_diff","Helpful when in English","in_english","yes","Visual reminder","Yes",0.11,"no_headphones",59,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","mn","English",1583.625,2.563103131,8
"5692078","middle","difficult","easier","no_diff","Helpful when in English","in_english","yes","Visual reminder","Yes",0.11,"no_headphones",59,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","mn","no",1317.857142857143,1.805952078,7
"5692100","start","no_diff","easier","difficult","Yes. I had more to associate the sound with the picture","in_english","yes","It helps my memory","Yes",0.26,"no_headphones",57,"f","masters","British","UK","English",0,"none",NA,1,"computer","fv","Arabic",1715.5,1.281551566,6
"5692100","start","no_diff","easier","difficult","Yes. I had more to associate the sound with the picture","in_english","yes","It helps my memory","Yes",0.26,"no_headphones",57,"f","masters","British","UK","English",0,"none",NA,1,"computer","fv","English",2275.5,0,4
"5692100","start","no_diff","easier","difficult","Yes. I had more to associate the sound with the picture","in_english","yes","It helps my memory","Yes",0.26,"no_headphones",57,"f","masters","British","UK","English",0,"none",NA,1,"computer","fv","no",2030.6,0.524400513,5
"5692100","start","no_diff","easier","difficult","Yes. I had more to associate the sound with the picture","in_english","yes","It helps my memory","Yes",0.26,"no_headphones",57,"f","masters","British","UK","English",0,"none",NA,1,"computer","mn","Arabic",1895.5,1.281551566,6
"5692100","start","no_diff","easier","difficult","Yes. I had more to associate the sound with the picture","in_english","yes","It helps my memory","Yes",0.26,"no_headphones",57,"f","masters","British","UK","English",0,"none",NA,1,"computer","mn","English",1496.6666666666667,1.281551566,6
"5692100","start","no_diff","easier","difficult","Yes. I had more to associate the sound with the picture","in_english","yes","It helps my memory","Yes",0.26,"no_headphones",57,"f","masters","British","UK","English",0,"none",NA,1,"computer","mn","no",2403.3333333333335,-0.757151053,3
"5696781","start","no_diff","easier","no_diff","I don't think so","in_english","yes","I think I sometimes linked the shape of a prominent letter with the object. For example the 'vadit' was like an upside down V.","Yes",0.4,"earphones",46,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","fv","Arabic",1534.8333333333333,1.048801025,6
"5696781","start","no_diff","easier","no_diff","I don't think so","in_english","yes","I think I sometimes linked the shape of a prominent letter with the object. For example the 'vadit' was like an upside down V.","Yes",0.4,"earphones",46,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","fv","English",1313.857142857143,1.805952078,7
"5696781","start","no_diff","easier","no_diff","I don't think so","in_english","yes","I think I sometimes linked the shape of a prominent letter with the object. For example the 'vadit' was like an upside down V.","Yes",0.4,"earphones",46,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","fv","no",1401,1.805952078,7
"5696781","start","no_diff","easier","no_diff","I don't think so","in_english","yes","I think I sometimes linked the shape of a prominent letter with the object. For example the 'vadit' was like an upside down V.","Yes",0.4,"earphones",46,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","mn","Arabic",1106.75,2.563103131,8
"5696781","start","no_diff","easier","no_diff","I don't think so","in_english","yes","I think I sometimes linked the shape of a prominent letter with the object. For example the 'vadit' was like an upside down V.","Yes",0.4,"earphones",46,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","mn","English",1152.25,2.563103131,8
"5696781","start","no_diff","easier","no_diff","I don't think so","in_english","yes","I think I sometimes linked the shape of a prominent letter with the object. For example the 'vadit' was like an upside down V.","Yes",0.4,"earphones",46,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","mn","no",1239.5,2.563103131,8
"5704997","start","difficult","easier","difficult","Yes, i feel it triggered my memory ","in_english","yes","It helps me to remember the word","Yes",0.07,"earphones",18,"f","secondary","British","UK","English",0,"none",NA,1,"computer","fv","Arabic",1735.0375,2.563103131,8
"5704997","start","difficult","easier","difficult","Yes, i feel it triggered my memory ","in_english","yes","It helps me to remember the word","Yes",0.07,"earphones",18,"f","secondary","British","UK","English",0,"none",NA,1,"computer","fv","English",1979.9571428571428,1.805952078,7
"5704997","start","difficult","easier","difficult","Yes, i feel it triggered my memory ","in_english","yes","It helps me to remember the word","Yes",0.07,"earphones",18,"f","secondary","British","UK","English",0,"none",NA,1,"computer","fv","no",1966.6666666666667,1.048801025,6
"5704997","start","difficult","easier","difficult","Yes, i feel it triggered my memory ","in_english","yes","It helps me to remember the word","Yes",0.07,"earphones",18,"f","secondary","British","UK","English",0,"none",NA,1,"computer","mn","Arabic",2264.3166666666666,1.281551566,6
"5704997","start","difficult","easier","difficult","Yes, i feel it triggered my memory ","in_english","yes","It helps me to remember the word","Yes",0.07,"earphones",18,"f","secondary","British","UK","English",0,"none",NA,1,"computer","mn","English",2175.3,2.563103131,8
"5704997","start","difficult","easier","difficult","Yes, i feel it triggered my memory ","in_english","yes","It helps me to remember the word","Yes",0.07,"earphones",18,"f","secondary","British","UK","English",0,"none",NA,1,"computer","mn","no",2059.266666666667,1.281551566,6
"5706490","middle","no_diff","easier","easier","yes. accentuates the difference between f / v sounds, m / n sounds","in_english","no","i feel the structure of the word is more important. number of syllables and the vowels that were used.","Yes",0,"earphones",30,"m","masters","British","UK","English",0,"none",NA,1,"mobile","fv","Arabic",2310.1,1.805952078,7
"5706490","middle","no_diff","easier","easier","yes. accentuates the difference between f / v sounds, m / n sounds","in_english","no","i feel the structure of the word is more important. number of syllables and the vowels that were used.","Yes",0,"earphones",30,"m","masters","British","UK","English",0,"none",NA,1,"mobile","fv","English",1757.3857142857141,1.805952078,7
"5706490","middle","no_diff","easier","easier","yes. accentuates the difference between f / v sounds, m / n sounds","in_english","no","i feel the structure of the word is more important. number of syllables and the vowels that were used.","Yes",0,"earphones",30,"m","masters","British","UK","English",0,"none",NA,1,"mobile","fv","no",1487.75,2.563103131,8
"5706490","middle","no_diff","easier","easier","yes. accentuates the difference between f / v sounds, m / n sounds","in_english","no","i feel the structure of the word is more important. number of syllables and the vowels that were used.","Yes",0,"earphones",30,"m","masters","British","UK","English",0,"none",NA,1,"mobile","mn","Arabic",1619.825,2.563103131,8
"5706490","middle","no_diff","easier","easier","yes. accentuates the difference between f / v sounds, m / n sounds","in_english","no","i feel the structure of the word is more important. number of syllables and the vowels that were used.","Yes",0,"earphones",30,"m","masters","British","UK","English",0,"none",NA,1,"mobile","mn","English",1409.2428571428572,1.805952078,7
"5706490","middle","no_diff","easier","easier","yes. accentuates the difference between f / v sounds, m / n sounds","in_english","no","i feel the structure of the word is more important. number of syllables and the vowels that were used.","Yes",0,"earphones",30,"m","masters","British","UK","English",0,"none",NA,1,"mobile","mn","no",1529.9,2.563103131,8
"5706491","middle","no_diff","easier","easier","In English it helped because I could begin to match them together when I saw them repeatedly over time. ","no_OI","no","When learning a new word, just hearing it rather than hearing it and seeing it requires more effort to retain therefore I think you'd be able to remember it more easily as more effort has gone into remembering it. ","Yes",0,"no_headphones",19,"m","secondary","British","UK","English",0,"none",NA,1,"computer","fv","Arabic",1762.7,1.805952078,7
"5706491","middle","no_diff","easier","easier","In English it helped because I could begin to match them together when I saw them repeatedly over time. ","no_OI","no","When learning a new word, just hearing it rather than hearing it and seeing it requires more effort to retain therefore I think you'd be able to remember it more easily as more effort has gone into remembering it. ","Yes",0,"no_headphones",19,"m","secondary","British","UK","English",0,"none",NA,1,"computer","fv","English",1894.7,1.048801025,6
"5706491","middle","no_diff","easier","easier","In English it helped because I could begin to match them together when I saw them repeatedly over time. ","no_OI","no","When learning a new word, just hearing it rather than hearing it and seeing it requires more effort to retain therefore I think you'd be able to remember it more easily as more effort has gone into remembering it. ","Yes",0,"no_headphones",19,"m","secondary","British","UK","English",0,"none",NA,1,"computer","fv","no",1801.45,2.563103131,8
"5706491","middle","no_diff","easier","easier","In English it helped because I could begin to match them together when I saw them repeatedly over time. ","no_OI","no","When learning a new word, just hearing it rather than hearing it and seeing it requires more effort to retain therefore I think you'd be able to remember it more easily as more effort has gone into remembering it. ","Yes",0,"no_headphones",19,"m","secondary","British","UK","English",0,"none",NA,1,"computer","mn","Arabic",1232.3374999875,2.563103131,8
"5706491","middle","no_diff","easier","easier","In English it helped because I could begin to match them together when I saw them repeatedly over time. ","no_OI","no","When learning a new word, just hearing it rather than hearing it and seeing it requires more effort to retain therefore I think you'd be able to remember it more easily as more effort has gone into remembering it. ","Yes",0,"no_headphones",19,"m","secondary","British","UK","English",0,"none",NA,1,"computer","mn","English",1237.6375,2.563103131,8
"5706491","middle","no_diff","easier","easier","In English it helped because I could begin to match them together when I saw them repeatedly over time. ","no_OI","no","When learning a new word, just hearing it rather than hearing it and seeing it requires more effort to retain therefore I think you'd be able to remember it more easily as more effort has gone into remembering it. ","Yes",0,"no_headphones",19,"m","secondary","British","UK","English",0,"none",NA,1,"computer","mn","no",1379.975,2.563103131,8
"5719579","middle","no_diff","easier","difficult","It confirmed what I thought I was hearing","in_english","yes","That way you know for sure what the sounds are that make up the word, and that there isn't any pronunciation variation","Yes",0,"no_headphones",20,"f","bachelors","American","UK","English",0,"none",NA,1,"computer","fv","Arabic",1335.7166666666667,1.281551566,6
"5719579","middle","no_diff","easier","difficult","It confirmed what I thought I was hearing","in_english","yes","That way you know for sure what the sounds are that make up the word, and that there isn't any pronunciation variation","Yes",0,"no_headphones",20,"f","bachelors","American","UK","English",0,"none",NA,1,"computer","fv","English",1370.0166666666667,1.281551566,6
"5719579","middle","no_diff","easier","difficult","It confirmed what I thought I was hearing","in_english","yes","That way you know for sure what the sounds are that make up the word, and that there isn't any pronunciation variation","Yes",0,"no_headphones",20,"f","bachelors","American","UK","English",0,"none",NA,1,"computer","fv","no",1280.3499999625,2.563103131,8
"5719579","middle","no_diff","easier","difficult","It confirmed what I thought I was hearing","in_english","yes","That way you know for sure what the sounds are that make up the word, and that there isn't any pronunciation variation","Yes",0,"no_headphones",20,"f","bachelors","American","UK","English",0,"none",NA,1,"computer","mn","Arabic",1457.8375000125,2.563103131,8
"5719579","middle","no_diff","easier","difficult","It confirmed what I thought I was hearing","in_english","yes","That way you know for sure what the sounds are that make up the word, and that there isn't any pronunciation variation","Yes",0,"no_headphones",20,"f","bachelors","American","UK","English",0,"none",NA,1,"computer","mn","English",1110.4874999875,2.563103131,8
"5719579","middle","no_diff","easier","difficult","It confirmed what I thought I was hearing","in_english","yes","That way you know for sure what the sounds are that make up the word, and that there isn't any pronunciation variation","Yes",0,"no_headphones",20,"f","bachelors","American","UK","English",0,"none",NA,1,"computer","mn","no",1035.524999975,0,4
"5730442","start","no_diff","easier","no_diff","لا يوجد فرق كبير","in_english","yes","لأستطيع تمييزها عن الكلمات المتشابهة لأن الاستماع للغة الانكليزية غير واضح","Yes",0,"earphones",22,"f","bachelors","Kuwaiti","Kuwait","Arabic",3,"intermediate",11,1,"mobile","fv","Arabic",1372.7857142857142,1.805952078,7
"5730442","start","no_diff","easier","no_diff","لا يوجد فرق كبير","in_english","yes","لأستطيع تمييزها عن الكلمات المتشابهة لأن الاستماع للغة الانكليزية غير واضح","Yes",0,"earphones",22,"f","bachelors","Kuwaiti","Kuwait","Arabic",3,"intermediate",11,1,"mobile","fv","English",1430.7142857142858,1.805952078,7
"5730442","start","no_diff","easier","no_diff","لا يوجد فرق كبير","in_english","yes","لأستطيع تمييزها عن الكلمات المتشابهة لأن الاستماع للغة الانكليزية غير واضح","Yes",0,"earphones",22,"f","bachelors","Kuwaiti","Kuwait","Arabic",3,"intermediate",11,1,"mobile","fv","no",1667.5285714285715,1.805952078,7
"5730442","start","no_diff","easier","no_diff","لا يوجد فرق كبير","in_english","yes","لأستطيع تمييزها عن الكلمات المتشابهة لأن الاستماع للغة الانكليزية غير واضح","Yes",0,"earphones",22,"f","bachelors","Kuwaiti","Kuwait","Arabic",3,"intermediate",11,1,"mobile","mn","Arabic",1116.775,2.563103131,8
"5730442","start","no_diff","easier","no_diff","لا يوجد فرق كبير","in_english","yes","لأستطيع تمييزها عن الكلمات المتشابهة لأن الاستماع للغة الانكليزية غير واضح","Yes",0,"earphones",22,"f","bachelors","Kuwaiti","Kuwait","Arabic",3,"intermediate",11,1,"mobile","mn","English",1306.1375,2.563103131,8
"5730442","start","no_diff","easier","no_diff","لا يوجد فرق كبير","in_english","yes","لأستطيع تمييزها عن الكلمات المتشابهة لأن الاستماع للغة الانكليزية غير واضح","Yes",0,"earphones",22,"f","bachelors","Kuwaiti","Kuwait","Arabic",3,"intermediate",11,1,"mobile","mn","no",1338.0285714285715,1.805952078,7
"5732647","middle","no_diff","easier","difficult","Helped visual memory linked to the image","in_english","yes","This clarifies any misconception with sounds, especially when the words are similar","Yes",0,"earphones",65,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","fv","Arabic",1638.75,0,4
"5732647","middle","no_diff","easier","difficult","Helped visual memory linked to the image","in_english","yes","This clarifies any misconception with sounds, especially when the words are similar","Yes",0,"earphones",65,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","fv","English",1352.2,0.757151053,5
"5732647","middle","no_diff","easier","difficult","Helped visual memory linked to the image","in_english","yes","This clarifies any misconception with sounds, especially when the words are similar","Yes",0,"earphones",65,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","fv","no",1505.6,0.757151053,5
"5732647","middle","no_diff","easier","difficult","Helped visual memory linked to the image","in_english","yes","This clarifies any misconception with sounds, especially when the words are similar","Yes",0,"earphones",65,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","mn","Arabic",1369.4285714285713,1.805952078,7
"5732647","middle","no_diff","easier","difficult","Helped visual memory linked to the image","in_english","yes","This clarifies any misconception with sounds, especially when the words are similar","Yes",0,"earphones",65,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","mn","English",1545.875,2.563103131,8
"5732647","middle","no_diff","easier","difficult","Helped visual memory linked to the image","in_english","yes","This clarifies any misconception with sounds, especially when the words are similar","Yes",0,"earphones",65,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","mn","no",1364.125,2.563103131,8
"5750023","end","no_diff","no_diff","no_diff","I'm not 100% sure. I don't think it made much of a difference though","in_arabic","no","Spelling doesn't always help with pronunciation, sometimes it's easier to listen and repeat without thinking about how to spell it","Yes",0,"earphones",33,"m","doctorate","British","Austria","English",0,"none",NA,1,"computer","fv","Arabic",1065.0000001,0,4
"5750023","end","no_diff","no_diff","no_diff","I'm not 100% sure. I don't think it made much of a difference though","in_arabic","no","Spelling doesn't always help with pronunciation, sometimes it's easier to listen and repeat without thinking about how to spell it","Yes",0,"earphones",33,"m","doctorate","British","Austria","English",0,"none",NA,1,"computer","fv","English",1467.0666666333334,1.281551566,6
"5750023","end","no_diff","no_diff","no_diff","I'm not 100% sure. I don't think it made much of a difference though","in_arabic","no","Spelling doesn't always help with pronunciation, sometimes it's easier to listen and repeat without thinking about how to spell it","Yes",0,"earphones",33,"m","doctorate","British","Austria","English",0,"none",NA,1,"computer","fv","no",2368.5166665,1.281551566,6
"5750023","end","no_diff","no_diff","no_diff","I'm not 100% sure. I don't think it made much of a difference though","in_arabic","no","Spelling doesn't always help with pronunciation, sometimes it's easier to listen and repeat without thinking about how to spell it","Yes",0,"earphones",33,"m","doctorate","British","Austria","English",0,"none",NA,1,"computer","mn","Arabic",1202.4166663333333,1.281551566,6
"5750023","end","no_diff","no_diff","no_diff","I'm not 100% sure. I don't think it made much of a difference though","in_arabic","no","Spelling doesn't always help with pronunciation, sometimes it's easier to listen and repeat without thinking about how to spell it","Yes",0,"earphones",33,"m","doctorate","British","Austria","English",0,"none",NA,1,"computer","mn","English",1248,2.563103131,8
"5750023","end","no_diff","no_diff","no_diff","I'm not 100% sure. I don't think it made much of a difference though","in_arabic","no","Spelling doesn't always help with pronunciation, sometimes it's easier to listen and repeat without thinking about how to spell it","Yes",0,"earphones",33,"m","doctorate","British","Austria","English",0,"none",NA,1,"computer","mn","no",1420.987499875,2.563103131,8
"5750994","start","no_diff","easier","difficult","Provided context to the pronunciation and provided more objective concepts in my head of what the thing was than audio alone","in_english","yes","To build the concept of things in my brain","Yes",0.04,"no_headphones",29,"n","masters","Canadian","Canada","English",0,"none",NA,1,"computer","fv","Arabic",1591,0.524400513,5
"5750994","start","no_diff","easier","difficult","Provided context to the pronunciation and provided more objective concepts in my head of what the thing was than audio alone","in_english","yes","To build the concept of things in my brain","Yes",0.04,"no_headphones",29,"n","masters","Canadian","Canada","English",0,"none",NA,1,"computer","fv","English",1363.1666666666667,1.048801025,6
"5750994","start","no_diff","easier","difficult","Provided context to the pronunciation and provided more objective concepts in my head of what the thing was than audio alone","in_english","yes","To build the concept of things in my brain","Yes",0.04,"no_headphones",29,"n","masters","Canadian","Canada","English",0,"none",NA,1,"computer","fv","no",1220,2.563103131,8
"5750994","start","no_diff","easier","difficult","Provided context to the pronunciation and provided more objective concepts in my head of what the thing was than audio alone","in_english","yes","To build the concept of things in my brain","Yes",0.04,"no_headphones",29,"n","masters","Canadian","Canada","English",0,"none",NA,1,"computer","mn","Arabic",1217.125,2.563103131,8
"5750994","start","no_diff","easier","difficult","Provided context to the pronunciation and provided more objective concepts in my head of what the thing was than audio alone","in_english","yes","To build the concept of things in my brain","Yes",0.04,"no_headphones",29,"n","masters","Canadian","Canada","English",0,"none",NA,1,"computer","mn","English",1443.4285714285713,1.805952078,7
"5750994","start","no_diff","easier","difficult","Provided context to the pronunciation and provided more objective concepts in my head of what the thing was than audio alone","in_english","yes","To build the concept of things in my brain","Yes",0.04,"no_headphones",29,"n","masters","Canadian","Canada","English",0,"none",NA,1,"computer","mn","no",1370,1.281551566,6
"5751031","start","no_diff","no_diff","easier","Because there weren't consistently written words in a language I read, I decided early on not to focus on spelling/written language, only on the auditory.","no_OI","no","For me, I find oral fluency much easier to reach than written.  I prefer to learn languages by speaking and hearing them, not writing (which I have done as well, with dead languages).","Yes",0.41,"no_headphones",36,"f","bachelors","American","USA","English",0,"none",NA,1,"computer","fv","Arabic",1499.625,2.563103131,8
"5751031","start","no_diff","no_diff","easier","Because there weren't consistently written words in a language I read, I decided early on not to focus on spelling/written language, only on the auditory.","no_OI","no","For me, I find oral fluency much easier to reach than written.  I prefer to learn languages by speaking and hearing them, not writing (which I have done as well, with dead languages).","Yes",0.41,"no_headphones",36,"f","bachelors","American","USA","English",0,"none",NA,1,"computer","fv","English",1493.6666666666667,1.281551566,6
"5751031","start","no_diff","no_diff","easier","Because there weren't consistently written words in a language I read, I decided early on not to focus on spelling/written language, only on the auditory.","no_OI","no","For me, I find oral fluency much easier to reach than written.  I prefer to learn languages by speaking and hearing them, not writing (which I have done as well, with dead languages).","Yes",0.41,"no_headphones",36,"f","bachelors","American","USA","English",0,"none",NA,1,"computer","fv","no",2209.714285714286,1.805952078,7
"5751031","start","no_diff","no_diff","easier","Because there weren't consistently written words in a language I read, I decided early on not to focus on spelling/written language, only on the auditory.","no_OI","no","For me, I find oral fluency much easier to reach than written.  I prefer to learn languages by speaking and hearing them, not writing (which I have done as well, with dead languages).","Yes",0.41,"no_headphones",36,"f","bachelors","American","USA","English",0,"none",NA,1,"computer","mn","Arabic",1406.5,2.563103131,8
"5751031","start","no_diff","no_diff","easier","Because there weren't consistently written words in a language I read, I decided early on not to focus on spelling/written language, only on the auditory.","no_OI","no","For me, I find oral fluency much easier to reach than written.  I prefer to learn languages by speaking and hearing them, not writing (which I have done as well, with dead languages).","Yes",0.41,"no_headphones",36,"f","bachelors","American","USA","English",0,"none",NA,1,"computer","mn","English",1263,2.563103131,8
"5751031","start","no_diff","no_diff","easier","Because there weren't consistently written words in a language I read, I decided early on not to focus on spelling/written language, only on the auditory.","no_OI","no","For me, I find oral fluency much easier to reach than written.  I prefer to learn languages by speaking and hearing them, not writing (which I have done as well, with dead languages).","Yes",0.41,"no_headphones",36,"f","bachelors","American","USA","English",0,"none",NA,1,"computer","mn","no",1928.75,2.563103131,8
"5755297","start","difficult","easier","difficult","Yes, I am a visual learner, so being able to connect the English spelling of the words with the images helped me differentiate the images with similar sounds","in_english","yes","As mentioned, I am a more visual learner than auditory learner. Being able to associate the words with the images helped a lot more","Yes",0.2,"earphones",19,"f","professional qualification","Malaysian","UK","English",0,"none",NA,1,"computer","fv","Arabic",2256.7599999999998,0.757151053,5
"5755297","start","difficult","easier","difficult","Yes, I am a visual learner, so being able to connect the English spelling of the words with the images helped me differentiate the images with similar sounds","in_english","yes","As mentioned, I am a more visual learner than auditory learner. Being able to associate the words with the images helped a lot more","Yes",0.2,"earphones",19,"f","professional qualification","Malaysian","UK","English",0,"none",NA,1,"computer","fv","English",1403.325,0,4
"5755297","start","difficult","easier","difficult","Yes, I am a visual learner, so being able to connect the English spelling of the words with the images helped me differentiate the images with similar sounds","in_english","yes","As mentioned, I am a more visual learner than auditory learner. Being able to associate the words with the images helped a lot more","Yes",0.2,"earphones",19,"f","professional qualification","Malaysian","UK","English",0,"none",NA,1,"computer","fv","no",2449.2000000000003,0,4
"5755297","start","difficult","easier","difficult","Yes, I am a visual learner, so being able to connect the English spelling of the words with the images helped me differentiate the images with similar sounds","in_english","yes","As mentioned, I am a more visual learner than auditory learner. Being able to associate the words with the images helped a lot more","Yes",0.2,"earphones",19,"f","professional qualification","Malaysian","UK","English",0,"none",NA,1,"computer","mn","Arabic",1744.9166666666667,1.281551566,6
"5755297","start","difficult","easier","difficult","Yes, I am a visual learner, so being able to connect the English spelling of the words with the images helped me differentiate the images with similar sounds","in_english","yes","As mentioned, I am a more visual learner than auditory learner. Being able to associate the words with the images helped a lot more","Yes",0.2,"earphones",19,"f","professional qualification","Malaysian","UK","English",0,"none",NA,1,"computer","mn","English",2585.42,0.524400513,5
"5755297","start","difficult","easier","difficult","Yes, I am a visual learner, so being able to connect the English spelling of the words with the images helped me differentiate the images with similar sounds","in_english","yes","As mentioned, I am a more visual learner than auditory learner. Being able to associate the words with the images helped a lot more","Yes",0.2,"earphones",19,"f","professional qualification","Malaysian","UK","English",0,"none",NA,1,"computer","mn","no",1414.9666666666667,1.048801025,6
"5755298","middle","no_diff","easier","no_diff","It didn't make too much of a difference since I could typically hear the difference between similar sounds (f/v), although seeing the English written did clarify the endings of the word for me.  I didn't pay much attention to the Arabic written words and seeing no words was fine.","no_OI","no","I don't think it's important that it's shown the *first* time, but it should be shown eventually and the different sounds should be broken down step-by-step (at least for beginners of the language)","Yes",0.05,"headphones",21,"n","secondary","American","USA","English",0,"none",NA,1,"computer","fv","Arabic",1222.85,1.048801025,6
"5755298","middle","no_diff","easier","no_diff","It didn't make too much of a difference since I could typically hear the difference between similar sounds (f/v), although seeing the English written did clarify the endings of the word for me.  I didn't pay much attention to the Arabic written words and seeing no words was fine.","no_OI","no","I don't think it's important that it's shown the *first* time, but it should be shown eventually and the different sounds should be broken down step-by-step (at least for beginners of the language)","Yes",0.05,"headphones",21,"n","secondary","American","USA","English",0,"none",NA,1,"computer","fv","English",1560.025,2.563103131,8
"5755298","middle","no_diff","easier","no_diff","It didn't make too much of a difference since I could typically hear the difference between similar sounds (f/v), although seeing the English written did clarify the endings of the word for me.  I didn't pay much attention to the Arabic written words and seeing no words was fine.","no_OI","no","I don't think it's important that it's shown the *first* time, but it should be shown eventually and the different sounds should be broken down step-by-step (at least for beginners of the language)","Yes",0.05,"headphones",21,"n","secondary","American","USA","English",0,"none",NA,1,"computer","fv","no",1571.78,0.524400513,5
"5755298","middle","no_diff","easier","no_diff","It didn't make too much of a difference since I could typically hear the difference between similar sounds (f/v), although seeing the English written did clarify the endings of the word for me.  I didn't pay much attention to the Arabic written words and seeing no words was fine.","no_OI","no","I don't think it's important that it's shown the *first* time, but it should be shown eventually and the different sounds should be broken down step-by-step (at least for beginners of the language)","Yes",0.05,"headphones",21,"n","secondary","American","USA","English",0,"none",NA,1,"computer","mn","Arabic",1858.14,0.524400513,5
"5755298","middle","no_diff","easier","no_diff","It didn't make too much of a difference since I could typically hear the difference between similar sounds (f/v), although seeing the English written did clarify the endings of the word for me.  I didn't pay much attention to the Arabic written words and seeing no words was fine.","no_OI","no","I don't think it's important that it's shown the *first* time, but it should be shown eventually and the different sounds should be broken down step-by-step (at least for beginners of the language)","Yes",0.05,"headphones",21,"n","secondary","American","USA","English",0,"none",NA,1,"computer","mn","English",1528.2875,2.563103131,8
"5755298","middle","no_diff","easier","no_diff","It didn't make too much of a difference since I could typically hear the difference between similar sounds (f/v), although seeing the English written did clarify the endings of the word for me.  I didn't pay much attention to the Arabic written words and seeing no words was fine.","no_OI","no","I don't think it's important that it's shown the *first* time, but it should be shown eventually and the different sounds should be broken down step-by-step (at least for beginners of the language)","Yes",0.05,"headphones",21,"n","secondary","American","USA","English",0,"none",NA,1,"computer","mn","no",1546.1000000000001,1.281551566,6
"5755299","start","no_diff","no_diff","no_diff","not particularly. i memorized thd phonetic content eithout paying too much attention to orthography","in_english","yes","hints about etymology, pluralization/declendion and pronunciation","Yes",0,"earphones",22,"m","bachelors","American","USA","English",0,"none",NA,1,"mobile","fv","Arabic",2964.1428571428573,1.805952078,7
"5755299","start","no_diff","no_diff","no_diff","not particularly. i memorized thd phonetic content eithout paying too much attention to orthography","in_english","yes","hints about etymology, pluralization/declendion and pronunciation","Yes",0,"earphones",22,"m","bachelors","American","USA","English",0,"none",NA,1,"mobile","fv","English",3426.5,2.563103131,8
"5755299","start","no_diff","no_diff","no_diff","not particularly. i memorized thd phonetic content eithout paying too much attention to orthography","in_english","yes","hints about etymology, pluralization/declendion and pronunciation","Yes",0,"earphones",22,"m","bachelors","American","USA","English",0,"none",NA,1,"mobile","fv","no",1855.75,2.563103131,8
"5755299","start","no_diff","no_diff","no_diff","not particularly. i memorized thd phonetic content eithout paying too much attention to orthography","in_english","yes","hints about etymology, pluralization/declendion and pronunciation","Yes",0,"earphones",22,"m","bachelors","American","USA","English",0,"none",NA,1,"mobile","mn","Arabic",2550.714285714286,1.805952078,7
"5755299","start","no_diff","no_diff","no_diff","not particularly. i memorized thd phonetic content eithout paying too much attention to orthography","in_english","yes","hints about etymology, pluralization/declendion and pronunciation","Yes",0,"earphones",22,"m","bachelors","American","USA","English",0,"none",NA,1,"mobile","mn","English",2466.25,2.563103131,8
"5755299","start","no_diff","no_diff","no_diff","not particularly. i memorized thd phonetic content eithout paying too much attention to orthography","in_english","yes","hints about etymology, pluralization/declendion and pronunciation","Yes",0,"earphones",22,"m","bachelors","American","USA","English",0,"none",NA,1,"mobile","mn","no",2796,1.805952078,7
